0.000000000000000000e+00 6.631753873080015182e-03 2.172804996371269226e-02 3.573155775666236877e-02 4.596525803208351135e-02 -4.592100530862808228e-02 5.731285735964775085e-02 4.126498848199844360e-02 6.240953505039215088e-02 -6.534805148839950562e-02 -7.526777684688568115e-02 2.513603866100311279e-02 7.051527500152587891e-02 5.980096384882926941e-02 8.314799517393112183e-02 9.960344433784484863e-02 9.510527551174163818e-02 0.000000000000000000e+00 -9.267143905162811279e-02 -9.907350689172744751e-02 -1.228583455085754395e-01 -6.638482213020324707e-02 4.726894572377204895e-02 7.771748304367065430e-02 8.911968022584915161e-02 9.934613853693008423e-02 8.542995154857635498e-02 -2.886085538193583488e-03 9.831967949867248535e-02 9.023446589708328247e-02 1.408273279666900635e-01 1.790425479412078857e-01 1.274829953908920288e-01 9.123228490352630615e-02 0.000000000000000000e+00 -1.246541664004325867e-01 -1.293657720088958740e-01 -1.776554733514785767e-01 -1.473386138677597046e-01 -1.310216933488845825e-01 -1.841586828231811523e-01 -1.450216621160507202e-01 -1.242954134941101074e-01 -1.747039146721363068e-02 6.535582244396209717e-03 1.218592049553990364e-03 6.261163204908370972e-02 4.436235758475959301e-04 3.075316734611988068e-02 8.847894519567489624e-02 2.749936282634735107e-02 0.000000000000000000e+00 -4.819206893444061279e-03 -9.291017800569534302e-02 -1.607290804386138916e-01 -2.916488330811262131e-03 2.570611797273159027e-02 4.254861548542976379e-02 6.296965293586254120e-03 1.157850250601768494e-01 1.002787128090858459e-01 1.074738427996635437e-01 1.594166904687881470e-01 9.924922138452529907e-02 1.122877523303031921e-01 1.000439077615737915e-01 9.794116020202636719e-02 1.307786107063293457e-01 0.000000000000000000e+00 -1.388640105724334717e-01 -1.656852811574935913e-01 -1.430780589580535889e-01 -1.568261533975601196e-01 -1.295887380838394165e-01 -1.716307401657104492e-01 -6.839901953935623169e-02 -1.096806079149246216e-01 -8.008226007223129272e-02 -7.618059217929840088e-02 -1.409106999635696411e-01 -1.441155970096588135e-01 -4.053518548607826233e-02 -8.363057672977447510e-02 -5.369998142123222351e-02 -4.338830709457397461e-02 0.000000000000000000e+00 8.946598321199417114e-02 9.419298917055130005e-02 9.703238308429718018e-02 1.060241311788558960e-01 5.015449225902557373e-02 1.058144941926002502e-01 1.350039392709732056e-01 1.011772006750106812e-01 3.009365126490592957e-02 8.292115479707717896e-02 6.050738692283630371e-02 8.987977355718612671e-02 1.456651538610458374e-01 1.516089141368865967e-01
7.423136383295059204e-02 6.331714242696762085e-02 6.579770892858505249e-02 1.048111543059349060e-01 7.356048375368118286e-02 3.419633582234382629e-02 9.079772979021072388e-02 6.672252714633941650e-02 6.046716123819351196e-02 3.277753666043281555e-02 -6.513736397027969360e-02 -3.153723478317260742e-02 4.640820249915122986e-02 2.379616722464561462e-02 5.448490846902132034e-03 6.307689845561981201e-02 8.788359910249710083e-02 6.260088086128234863e-02 -2.360898070037364960e-02 -6.028165109455585480e-03 -8.214353024959564209e-02 -7.377638667821884155e-02 -4.010804370045661926e-02 9.838714264333248138e-03 1.501348912715911865e-01 2.663932181894779205e-02 1.670691184699535370e-02 -1.492498442530632019e-02 7.003343664109706879e-03 1.361031234264373779e-01 1.463442891836166382e-01 1.565144658088684082e-01 1.711463928222656250e-01 1.326061040163040161e-01 1.552073471248149872e-02 -1.096088141202926636e-01 -1.174782514572143555e-01 -7.426338642835617065e-02 -1.428500562906265259e-01 -1.875244528055191040e-01 -9.353228658437728882e-02 -1.144206076860427856e-01 -9.694843739271163940e-02 -8.257508277893066406e-02 2.796581014990806580e-03 6.838947534561157227e-02 -3.697440773248672485e-02 1.541617885231971741e-02 6.501855701208114624e-02 1.464122440665960312e-02 -4.834924265742301941e-02 -2.984412573277950287e-02 -7.318411022424697876e-02 -1.562980115413665771e-01 -1.851874142885208130e-01 -8.645889908075332642e-02 -4.419101029634475708e-02 -6.695660762488842010e-03 7.371958345174789429e-02 3.967911005020141602e-02 1.136813983321189880e-01 1.749304980039596558e-01 1.983572691679000854e-01 1.261563301086425781e-01 1.555053442716598511e-01 1.938707679510116577e-01 1.906030774116516113e-01 1.493085622787475586e-01 -8.885854622349143028e-04 -8.614199608564376831e-02 -1.323170363903045654e-01 -1.303536146879196167e-01 -1.062945351004600525e-01 -1.631999760866165161e-01 -1.096180379390716553e-01 -5.457888543605804443e-02 -1.640682071447372437e-01 -1.249643638730049133e-01 -1.290835738182067871e-01 -8.807589858770370483e-02 -8.325799554586410522e-02 -7.413693517446517944e-02 -4.500893130898475647e-02 -6.184706836938858032e-02 -6.707553565502166748e-02 1.056512258946895599e-02 9.551401436328887939e-02 1.722513139247894287e-01 1.890198439359664917e-01 9.282256662845611572e-02 1.419299095869064331e-01 1.242043748497962952e-01 8.545031398534774780e-02 3.505908697843551636e-02 5.098953098058700562e-02 1.332430988550186157e-01 1.379461586475372314e-01 8.844909071922302246e-02 9.792982786893844604e-02 1.039920672774314880e-01
7.837677747011184692e-02 2.790676243603229523e-02 5.331898480653762817e-02 8.463129401206970215e-02 5.942329391837120056e-02 1.184337213635444641e-01 1.479042768478393555e-01 -8.789195679128170013e-03 9.048664569854736328e-02 -2.642863057553768158e-02 2.849282696843147278e-02 6.217014044523239136e-02 1.036396771669387817e-01 5.229859426617622375e-02 6.431158632040023804e-02 7.678560167551040649e-02 4.321010410785675049e-02 6.923336535692214966e-02 2.782034873962402344e-02 -3.525045141577720642e-02 -1.024227812886238098e-01 -1.023469120264053345e-01 -8.378951251506805420e-02 -2.566776238381862640e-02 3.272544592618942261e-02 7.906788960099220276e-03 2.574965544044971466e-02 3.347911685705184937e-02 -1.759056188166141510e-02 7.185079902410507202e-02 6.242956221103668213e-02 2.433030307292938232e-02 1.118876785039901733e-01 1.569506973028182983e-01 7.401590049266815186e-02 -6.230118498206138611e-02 -5.386203527450561523e-02 -2.562616206705570221e-02 -3.873193636536598206e-02 -1.412302851676940918e-01 -1.645041704177856445e-01 -1.249712556600570679e-01 -1.511546522378921509e-01 -9.931983798742294312e-02 -1.295172125101089478e-01 -3.165871277451515198e-02 -1.043925732374191284e-01 2.317679300904273987e-02 7.926900684833526611e-02 -1.903917174786329269e-03 -8.173112571239471436e-02 -1.052835881710052490e-01 -1.065611764788627625e-01 -1.777416765689849854e-01 -1.614058613777160645e-01 -1.594160497188568115e-01 -1.259041130542755127e-01 -6.768842786550521851e-02 5.503397807478904724e-02 1.381543427705764771e-01 9.397924691438674927e-02 9.944406896829605103e-02 1.475535184144973755e-01 7.199881970882415771e-02 1.854974776506423950e-01 1.490920186042785645e-01 1.746928244829177856e-01 1.555213183164596558e-01 2.689520828425884247e-02 -5.622249469161033630e-02 -1.369578242301940918e-01 -1.870046108961105347e-01 -1.316819936037063599e-01 -1.063728332519531250e-01 -3.833189234137535095e-02 -5.571321025490760803e-02 -9.359493851661682129e-02 -9.349742531776428223e-02 -1.544065177440643311e-01 -7.164885848760604858e-02 2.353310398757457733e-02 -1.572637818753719330e-02 -1.289316825568675995e-02 -1.266626920551061630e-02 -7.409145589917898178e-03 2.254048921167850494e-02 1.777886413037776947e-02 5.145225673913955688e-02 1.064113676548004150e-01 1.238839849829673767e-01 2.080122679471969604e-01 1.704491376876831055e-01 1.982566341757774353e-02 3.417773917317390442e-02 8.892522007226943970e-02 1.065821647644042969e-01 1.275438666343688965e-01 1.435582712292671204e-02 3.837316855788230896e-02 8.841097354888916016e-02
1.107924580574035645e-01 3.384692966938018799e-02 1.931403094204142690e-04 1.005039587616920471e-01 8.577685058116912842e-02 1.163478270173072815e-01 2.511955052614212036e-02 1.016658637672662735e-02 7.350194733589887619e-03 -2.939922036603093147e-03 1.219524145126342773e-01 1.365546733140945435e-01 1.664733439683914185e-01 6.392107903957366943e-02 3.525406494736671448e-02 7.035142183303833008e-02 2.088276855647563934e-02 -1.346442010253667831e-02 -4.727148264646530151e-02 -5.971566215157508850e-02 -8.586271107196807861e-02 -9.496325254440307617e-02 -5.266094952821731567e-02 -1.611518301069736481e-02 -1.731177326291799545e-03 6.120081618428230286e-02 -3.508755564689636230e-02 1.036420930176973343e-02 -1.034114975482225418e-02 5.244799423962831497e-03 4.033977165818214417e-03 4.061088257003575563e-04 9.798775613307952881e-02 1.358931064605712891e-01 5.657953396439552307e-02 -1.773164980113506317e-02 -3.226207196712493896e-02 2.717402391135692596e-02 -8.104205131530761719e-02 -1.380612105131149292e-01 -2.184617072343826294e-01 -2.139732688665390015e-01 -1.719724237918853760e-01 -2.063479423522949219e-01 -1.477448046207427979e-01 -1.309466063976287842e-01 -7.290417701005935669e-02 -1.074324455112218857e-02 7.037862390279769897e-02 -3.639109898358583450e-03 -1.584298908710479736e-01 -1.270788311958312988e-01 -1.643139421939849854e-01 -8.413809537887573242e-02 -1.206632480025291443e-01 -1.336566060781478882e-01 -1.720668375492095947e-01 -6.290820986032485962e-02 -1.946740970015525818e-02 -2.558049932122230530e-02 -1.089919544756412506e-02 9.681460447609424591e-03 -4.697872698307037354e-02 6.889016181230545044e-02 1.391208171844482422e-01 1.375278383493423462e-01 1.726430803537368774e-01 1.948557794094085693e-01 1.007139608263969421e-01 2.161127328872680664e-02 -1.069599688053131104e-01 -1.367765069007873535e-01 -2.841201052069664001e-02 -3.580024465918540955e-02 -4.372587427496910095e-02 -2.083362452685832977e-02 3.449473157525062561e-02 -6.466733664274215698e-02 -4.714582487940788269e-02 -2.528895996510982513e-02 -2.842878736555576324e-02 -6.370751559734344482e-02 1.227802410721778870e-02 5.458700284361839294e-02 -4.100153967738151550e-02 -2.171338908374309540e-02 -4.081430658698081970e-02 -5.779376998543739319e-02 3.988467156887054443e-02 9.390147775411605835e-02 2.080043852329254150e-01 1.232960149645805359e-01 3.962929919362068176e-02 1.009990368038415909e-02 1.302168816328048706e-01 7.269595563411712646e-02 1.033061444759368896e-01 8.932120352983474731e-02 9.227546863257884979e-03 3.935574740171432495e-02
8.978986740112304688e-02 -8.231947198510169983e-03 1.360539905726909637e-02 3.566194325685501099e-02 2.107960358262062073e-02 -2.404952794313430786e-02 8.671455830335617065e-02 2.445041015744209290e-02 3.652713447809219360e-02 5.658261105418205261e-02 9.775216877460479736e-02 1.117275059223175049e-01 1.446848660707473755e-01 3.086471930146217346e-02 -3.432368487119674683e-02 -7.013701368123292923e-03 1.041754335165023804e-01 -2.884945645928382874e-02 -1.144066080451011658e-01 -1.347167510539293289e-02 -2.704480662941932678e-02 1.520373509265482426e-03 3.456338867545127869e-02 6.645728647708892822e-02 1.187568232417106628e-01 5.799207719974219799e-04 4.189674183726310730e-02 -1.648309268057346344e-02 5.218167975544929504e-02 2.516150660812854767e-02 6.965839862823486328e-02 4.131770692765712738e-03 2.262961491942405701e-02 9.133706241846084595e-02 3.341566771268844604e-02 -2.905787713825702667e-02 -1.834197342395782471e-02 -7.995279878377914429e-02 -1.142627671360969543e-01 -2.451942712068557739e-01 -2.229981422424316406e-01 -2.725572288036346436e-01 -2.222675085067749023e-01 -2.210508137941360474e-01 -2.075930535793304443e-01 -1.457531303167343140e-01 -1.265916973352432251e-01 -1.007971614599227905e-01 -6.275519728660583496e-02 -5.155224725604057312e-02 -1.414149850606918335e-01 -1.429011970758438110e-01 -1.207617148756980896e-01 -1.643718630075454712e-01 -6.141351908445358276e-02 -9.966142475605010986e-02 -1.530950665473937988e-01 -1.283843368291854858e-01 -2.721524797379970551e-02 -8.403374254703521729e-02 -1.347031351178884506e-02 -1.814007014036178589e-02 -1.659858785569667816e-02 1.136661693453788757e-02 1.123206391930580139e-01 1.801330000162124634e-01 1.733766645193099976e-01 1.553638428449630737e-01 9.808019548654556274e-02 -3.264389233663678169e-03 -3.125153109431266785e-02 -2.961393818259239197e-02 5.335397087037563324e-03 7.249063998460769653e-02 7.656290382146835327e-02 2.185379341244697571e-02 5.881677195429801941e-02 -5.233449861407279968e-02 -6.420286744832992554e-02 -2.896589785814285278e-02 -8.731684088706970215e-02 -7.512629032135009766e-02 -3.636860474944114685e-02 -2.268784679472446442e-02 -7.872574776411056519e-02 -2.025755867362022400e-02 -3.877119859680533409e-03 -7.417218387126922607e-02 -5.437577888369560242e-02 3.200828656554222107e-02 1.069403067231178284e-01 9.253735095262527466e-02 -3.257905319333076477e-02 1.699461974203586578e-02 1.165281757712364197e-01 1.966251730918884277e-01 1.932263970375061035e-01 2.237319052219390869e-01 5.792732909321784973e-02 -9.799998998641967773e-02
2.325995638966560364e-02 -2.179739810526371002e-02 -4.606934636831283569e-02 2.218647859990596771e-02 -1.911093108355998993e-02 -7.209516316652297974e-02 9.755741804838180542e-02 7.092438638210296631e-02 -2.477539889514446259e-02 6.123724952340126038e-02 1.472670733928680420e-01 1.127077117562294006e-01 2.816827967762947083e-02 3.070439957082271576e-02 -7.758614420890808105e-02 -8.756882697343826294e-02 3.013163432478904724e-02 1.139833591878414154e-02 -5.375518649816513062e-02 -4.892423003911972046e-02 2.207035943865776062e-02 1.154846325516700745e-01 1.557226777076721191e-01 1.648958027362823486e-01 2.150822430849075317e-01 7.931081205606460571e-02 3.454029560089111328e-03 2.063756622374057770e-02 3.217406570911407471e-02 8.919381350278854370e-02 6.267590820789337158e-02 2.353134006261825562e-02 2.514314092695713043e-02 5.206637084484100342e-02 2.639438724145293236e-03 -7.511395961046218872e-02 -8.867713063955307007e-02 -9.921792149543762207e-02 -1.121334135532379150e-01 -2.751447260379791260e-01 -3.147501349449157715e-01 -2.431644052267074585e-01 -2.349892556667327881e-01 -2.611974775791168213e-01 -2.275586426258087158e-01 -2.308688908815383911e-01 -1.277123093605041504e-01 -1.427937000989913940e-01 -5.804789066314697266e-02 1.164846774190664291e-02 -9.929789602756500244e-02 -1.405827403068542480e-01 -1.291747838258743286e-01 -1.386800706386566162e-01 -1.256309449672698975e-01 -1.240255609154701233e-01 -1.680740565061569214e-01 -1.354187279939651489e-01 -9.603007882833480835e-02 -6.235223729163408279e-03 -5.992735549807548523e-02 3.338161855936050415e-02 -5.701441317796707153e-02 5.311872437596321106e-02 8.844862878322601318e-02 1.468454748392105103e-01 1.806853264570236206e-01 1.034840866923332214e-01 4.853644967079162598e-02 -4.962524399161338806e-04 -5.412406474351882935e-02 -7.602881174534559250e-03 -3.312417492270469666e-02 1.116854026913642883e-01 1.312418580055236816e-01 1.129830554127693176e-01 1.245304360054433346e-03 -2.589369006454944611e-02 -5.387852713465690613e-02 -1.573640108108520508e-01 -1.400045901536941528e-01 -1.575808972120285034e-01 -7.199838012456893921e-02 -1.491876244544982910e-01 -1.352041065692901611e-01 -7.865691930055618286e-02 -3.108764253556728363e-02 -1.032487154006958008e-01 -1.347703337669372559e-01 -7.854434847831726074e-02 -5.286350846290588379e-02 3.137234225869178772e-02 -3.810152783989906311e-02 -2.201282419264316559e-02 9.913286566734313965e-02 2.297413051128387451e-01 2.810322344303131104e-01 2.337014377117156982e-01 1.442294716835021973e-01 -2.906928770244121552e-02
1.068819761276245117e-01 1.549618784338235855e-02 -2.066181786358356476e-02 -8.345101028680801392e-03 -8.175916969776153564e-02 4.332660883665084839e-02 6.571178883314132690e-02 2.589769475162029266e-02 5.610134825110435486e-02 6.748241186141967773e-02 9.839553385972976685e-02 8.060488849878311157e-02 -2.051772922277450562e-02 -1.887796819210052490e-02 -5.739054456353187561e-02 -7.804510742425918579e-02 -4.119169339537620544e-02 -3.666426613926887512e-02 -5.529762804508209229e-02 3.101525129750370979e-03 1.275312602519989014e-01 9.622832387685775757e-02 1.284250020980834961e-01 1.332773864269256592e-01 1.774366199970245361e-01 1.954202502965927124e-01 4.478011280298233032e-02 6.960508972406387329e-02 -9.445031173527240753e-03 7.427436113357543945e-02 2.459433861076831818e-02 -2.157278172671794891e-02 -4.513367637991905212e-02 -9.109434485435485840e-02 -6.436006724834442139e-02 -4.338632896542549133e-02 -1.577395647764205933e-01 -8.903058618307113647e-02 -1.754106134176254272e-01 -2.242020964622497559e-01 -2.235347330570220947e-01 -2.335287034511566162e-01 -2.496982067823410034e-01 -2.341254502534866333e-01 -1.894395649433135986e-01 -2.608988583087921143e-01 -1.473495960235595703e-01 -1.078283414244651794e-01 -1.626790016889572144e-01 -5.450026690959930420e-02 -3.121912851929664612e-02 -1.239731311798095703e-01 -1.763793826103210449e-01 -1.597470194101333618e-01 -1.216483712196350098e-01 -1.123046204447746277e-01 -1.520183533430099487e-01 -6.741149723529815674e-02 -8.556475490331649780e-02 -1.129501014947891235e-01 -6.284915655851364136e-02 -1.005064025521278381e-01 -7.865881919860839844e-02 4.943379200994968414e-03 8.177756518125534058e-02 1.930134296417236328e-01 1.955007165670394897e-01 1.363398581743240356e-01 9.113451093435287476e-02 3.929073736071586609e-02 3.236927837133407593e-02 8.157085627317428589e-03 -6.045622751116752625e-03 1.227186769247055054e-01 1.500295698642730713e-01 4.698845744132995605e-02 1.583582162857055664e-02 -8.639503270387649536e-02 -7.577955722808837891e-02 -1.343697309494018555e-01 -1.713988035917282104e-01 -2.194112837314605713e-01 -1.425867229700088501e-01 -1.156523600220680237e-01 -8.227565139532089233e-02 -1.320663839578628540e-01 -1.390779912471771240e-01 -9.180834144353866577e-02 -4.144745320081710815e-02 -8.476513624191284180e-02 -4.642571136355400085e-02 -2.716569416224956512e-02 1.862062327563762665e-02 2.706153132021427155e-02 6.554266810417175293e-02 1.125469580292701721e-01 1.814531087875366211e-01 1.741663962602615356e-01 9.394761174917221069e-02 -8.451879769563674927e-02
4.124910011887550354e-02 -7.630025036633014679e-03 -6.505171954631805420e-02 -7.850001007318496704e-02 -4.678727313876152039e-02 5.728664621710777283e-02 2.940972335636615753e-03 -7.305309642106294632e-03 3.840982541441917419e-02 4.310426861047744751e-02 -8.315779268741607666e-03 -1.819252595305442810e-02 -2.870378829538822174e-02 1.182950939983129501e-02 -5.668538808822631836e-02 -3.624809160828590393e-02 7.662754505872726440e-04 5.381979979574680328e-03 7.079250365495681763e-02 1.098651289939880371e-01 1.319496333599090576e-01 6.326442211866378784e-02 1.023823395371437073e-01 2.187907695770263672e-01 1.950933486223220825e-01 1.819636523723602295e-01 4.358010366559028625e-02 -7.911147177219390869e-02 -1.215794757008552551e-01 -1.021957863122224808e-02 7.076482754200696945e-03 5.433198064565658569e-02 5.332868173718452454e-02 -5.908290669322013855e-02 -1.183885335922241211e-01 -1.504434198141098022e-01 -1.589985787868499756e-01 -1.406719833612442017e-01 -1.292759329080581665e-01 -1.841797083616256714e-01 -1.974980682134628296e-01 -2.668756246566772461e-01 -2.213923186063766479e-01 -1.537724286317825317e-01 -1.218191310763359070e-01 -2.043907195329666138e-01 -1.667600423097610474e-01 -6.765394657850265503e-02 -1.000850871205329895e-01 -9.089760482311248779e-02 -7.204159349203109741e-02 -1.187571957707405090e-01 -1.693029403686523438e-01 -1.241706162691116333e-01 -7.850177586078643799e-02 -3.627142682671546936e-02 -8.507946878671646118e-02 -5.542672425508499146e-02 -5.845908075571060181e-02 -3.681776300072669983e-02 -5.672148615121841431e-02 -4.211160540580749512e-02 -3.785002604126930237e-02 -4.722388833761215210e-02 -2.361349575221538544e-02 1.504005491733551025e-01 1.603637635707855225e-01 1.641294956207275391e-01 1.089772880077362061e-01 8.292432129383087158e-02 7.318715751171112061e-02 3.625854849815368652e-02 1.209668442606925964e-01 1.553791165351867676e-01 5.874894931912422180e-02 -2.251062169671058655e-02 -1.590613648295402527e-02 -9.526318311691284180e-02 -1.603917628526687622e-01 -1.772125065326690674e-01 -1.060878857970237732e-01 -1.031797826290130615e-01 -1.594450771808624268e-01 -1.285873651504516602e-01 -9.640417993068695068e-02 -1.968681067228317261e-01 -2.397751659154891968e-01 -2.037730813026428223e-01 -9.537515044212341309e-02 -2.681202627718448639e-02 -7.664918154478073120e-02 -5.863586068153381348e-02 -4.860872030258178711e-02 2.429184131324291229e-02 9.294978529214859009e-02 -1.648256182670593262e-02 -1.560993865132331848e-02 7.404676824808120728e-02 -1.599029201315715909e-04 -1.277394294738769531e-01
6.028321757912635803e-02 -1.814406551420688629e-02 -8.337660133838653564e-02 -1.426662504673004150e-01 -5.136284977197647095e-02 -8.207462728023529053e-03 -2.235107496380805969e-02 2.529931627213954926e-02 -3.487595915794372559e-02 -3.342734649777412415e-02 -1.060188412666320801e-01 -2.669045329093933105e-02 5.132343620061874390e-02 4.746066406369209290e-02 -2.154733799397945404e-02 1.892293919809162617e-03 -1.956679858267307281e-02 2.785228006541728973e-02 1.358230877667665482e-02 4.006288200616836548e-02 1.043343618512153625e-01 7.171516865491867065e-02 1.120844781398773193e-01 1.330445855855941772e-01 1.429654359817504883e-01 6.564473360776901245e-02 -1.437171269208192825e-02 -6.120534241199493408e-02 -9.925285726785659790e-02 -9.103455394506454468e-02 -7.783638685941696167e-02 1.025193631649017334e-01 9.905602037906646729e-02 -4.892053082585334778e-02 -1.091015040874481201e-01 -2.106668204069137573e-01 -2.410468459129333496e-01 -1.572052240371704102e-01 -8.773056417703628540e-02 7.112742401659488678e-03 -1.188818514347076416e-01 -1.967425346374511719e-01 -9.581412374973297119e-02 -4.953819885849952698e-02 -6.175986304879188538e-02 -1.023023501038551331e-01 -4.061464965343475342e-02 -5.640318244695663452e-02 4.541799798607826233e-02 -2.756828069686889648e-02 -1.455189883708953857e-01 -1.528708636760711670e-01 -8.249247074127197266e-02 -1.272340118885040283e-01 -1.335146278142929077e-01 -1.000829264521598816e-01 -2.845347300171852112e-02 -4.546702373772859573e-03 -7.189168035984039307e-02 3.323301300406455994e-02 2.859461121261119843e-02 -2.766651846468448639e-02 -3.838196024298667908e-02 4.741153679788112640e-04 -1.631505601108074188e-02 4.793170839548110962e-02 1.525998711585998535e-01 2.062958478927612305e-01 8.410696685314178467e-02 5.339869484305381775e-02 6.293886806815862656e-03 6.039370596408843994e-02 5.651462450623512268e-02 3.376236883923411369e-03 1.275205984711647034e-02 -1.250832714140415192e-02 -3.533513098955154419e-02 -1.098371967673301697e-01 -1.996549665927886963e-01 -1.895645856857299805e-01 -1.530838459730148315e-01 -1.265608519315719604e-01 -2.242914289236068726e-01 -1.365102082490921021e-01 -1.408433765172958374e-01 -1.710053533315658569e-01 -1.435266584157943726e-01 -1.935413926839828491e-01 -1.441684961318969727e-01 -9.217596799135208130e-02 -3.827916830778121948e-02 -1.213153526186943054e-01 -5.750546604394912720e-02 -6.604641675949096680e-02 -2.872589416801929474e-02 -4.815926402807235718e-02 1.702984422445297241e-02 5.408914387226104736e-02 1.344932522624731064e-02 -1.769154705107212067e-02
-3.942021727561950684e-02 3.797229146584868431e-03 -1.092619225382804871e-01 -1.811220943927764893e-01 -1.210068315267562866e-01 -8.126801997423171997e-02 4.241667687892913818e-02 2.047356590628623962e-02 -6.749152392148971558e-02 -4.990796372294425964e-02 -7.349431514739990234e-02 -1.022747252136468887e-02 -6.722765974700450897e-03 -6.900610402226448059e-03 7.253773510456085205e-03 5.328486440703272820e-04 -1.411029789596796036e-02 -5.647780373692512512e-03 1.310293562710285187e-02 7.541687041521072388e-02 1.310458481311798096e-01 8.710616827011108398e-02 1.072944402694702148e-01 4.777298495173454285e-02 7.915133982896804810e-02 1.004139557480812073e-01 4.972525639459490776e-04 -5.982983857393264771e-02 -8.584342151880264282e-02 -1.206295639276504517e-01 -1.601954251527786255e-01 -9.637787938117980957e-02 -7.865563780069351196e-02 -2.998807281255722046e-02 -6.137286126613616943e-02 -1.299833059310913086e-01 -1.753922700881958008e-01 -1.775919944047927856e-01 -1.657222360372543335e-01 -6.402194499969482422e-02 -7.128617912530899048e-02 -1.486658155918121338e-01 -1.052348390221595764e-01 -2.009145170450210571e-02 7.675176113843917847e-02 -4.428380355238914490e-02 2.191741205751895905e-02 6.079193670302629471e-03 3.073033876717090607e-02 8.104205131530761719e-02 -4.524216800928115845e-02 -3.190523758530616760e-02 -4.154224693775177002e-02 -1.162503585219383240e-01 -1.510242074728012085e-01 -1.287265568971633911e-01 -4.905316233634948730e-02 -2.476842328906059265e-02 -5.809710174798965454e-02 -3.085246682167053223e-02 -4.543529078364372253e-02 -1.987888291478157043e-02 5.038535594940185547e-02 6.415906548500061035e-02 6.581184267997741699e-02 9.230614453554153442e-02 9.666028618812561035e-02 2.011430859565734863e-01 1.068924218416213989e-01 -2.167585538700222969e-03 -1.921360939741134644e-02 -5.553218349814414978e-02 4.321547970175743103e-02 -7.722496986389160156e-02 1.621230877935886383e-02 4.736433178186416626e-02 -1.354497298598289490e-02 -1.172141581773757935e-01 -2.034112364053726196e-01 -1.775940805673599243e-01 -2.107991427183151245e-01 -2.943746745586395264e-01 -2.658440172672271729e-01 -1.725398451089859009e-01 -9.640748798847198486e-02 -1.475632935762405396e-01 -1.330920606851577759e-01 -1.690377742052078247e-01 -2.101035714149475098e-01 -1.807861030101776123e-01 -1.544447690248489380e-01 -1.390827894210815430e-01 -6.529799103736877441e-02 -7.715109735727310181e-02 -3.409616276621818542e-02 4.648690111935138702e-03 1.365274097770452499e-02 6.554472446441650391e-02 1.009223423898220062e-02 5.370596423745155334e-02
